generation,member,obj1,obj2,nsga2_front,nsga2_crowding_distance,spea2_unconstrained_fitness,spea2_constrained_fitness,is_feasible,feasible_distance
4,gen=2_member=90_pso,0.987974,0.0792585,1,0.113567,0.480745,0.480745,1,-999
4,gen=2_member=58_pso,0.987989,0.0714545,1,0.0375974,0.479016,0.479016,1,-999
5,gen=5_member=220_pso,0.985197,0.0151065,1,1e+30,0.417717,0.417717,1,-999
5,gen=4_member=177_pso,0.0138425,0.985791,1,1e+30,0.461457,0.461457,1,-999
5,gen=1_member=50_pso,0.722473,0.559594,1,0.447682,0.451605,0.451605,1,-999
5,gen=4_member=161_pso,0.521826,0.728555,1,0.386916,0.44623,0.44623,1,-999
5,gen=4_member=155_pso,0.343647,0.838878,1,0.349604,0.455275,0.455275,1,-999
5,gen=5_member=219_pso,0.909774,0.229468,1,0.32209,0.449228,0.449228,1,-999
5,gen=5_member=203_pso,0.843472,0.382695,1,0.316721,0.446766,0.446766,1,-999
5,gen=5_member=223_pso,0.799683,0.42689,1,0.306809,0.435345,0.435345,1,-999
5,gen=0_member=6,0.603026,0.664925,1,0.290799,0.433132,0.433132,1,-999
5,gen=5_member=229_pso,0.954673,0.0823881,1,0.202505,0.430991,0.430991,1,-999
5,gen=5_member=210_pso,0.311558,0.916754,1,0.198395,0.467436,0.467436,1,-999
5,gen=5_member=216_pso,0.936997,0.163508,1,0.197746,0.446766,0.446766,1,-999
5,gen=4_member=183_pso,0.173802,0.937649,1,0.191212,0.46523,0.46523,1,-999
5,gen=3_member=127_pso,0.0661361,0.976406,1,0.169767,0.472941,0.472941,1,-999
5,gen=0_member=20,0.155598,0.946508,1,0.150769,0.465745,0.465745,1,-999
5,gen=4_member=159_pso,0.576317,0.695813,1,0.149145,0.439921,0.439921,1,-999
5,gen=4_member=166_pso,0.337018,0.883229,1,0.0782125,0.460395,0.460395,1,-999
5,gen=5_member=205_pso,0.0260633,0.981853,1,0.0635036,0.464207,0.464207,1,-999
5,gen=5_member=202_pso,0.313615,0.884785,1,0.0607479,0.46523,0.46523,1,-999
6,gen=5_member=220_pso,0.985197,0.0151065,1,1e+30,0.463815,0.463815,1,-999
6,gen=4_member=177_pso,0.0138425,0.985791,1,1e+30,0.472651,0.472651,1,-999
6,gen=1_member=50_pso,0.722473,0.559594,1,0.447682,0.451605,0.451605,1,-999
6,gen=5_member=219_pso,0.909774,0.229468,1,0.32209,0.461728,0.461728,1,-999
6,gen=5_member=203_pso,0.843472,0.382695,1,0.316721,0.446766,0.446766,1,-999
6,gen=5_member=223_pso,0.799683,0.42689,1,0.306809,0.435345,0.435345,1,-999
6,gen=6_member=294_pso,0.437316,0.830874,1,0.297088,0.468397,0.468397,1,-999
6,gen=0_member=6,0.603026,0.664925,1,0.290799,0.447524,0.447524,1,-999
6,gen=4_member=161_pso,0.521826,0.728555,1,0.282239,0.452577,0.452577,1,-999
6,gen=4_member=183_pso,0.173802,0.937649,1,0.21969,0.467436,0.467436,1,-999
6,gen=5_member=210_pso,0.311558,0.916754,1,0.198395,0.467436,0.467436,1,-999
6,gen=4_member=155_pso,0.343647,0.838878,1,0.157193,0.477553,0.477553,1,-999
6,gen=4_member=159_pso,0.576317,0.695813,1,0.149145,0.454588,0.454588,1,-999
6,gen=5_member=216_pso,0.936997,0.163508,1,0.144778,0.477269,0.477269,1,-999
6,gen=3_member=127_pso,0.0661361,0.976406,1,0.112696,0.484119,0.484119,1,-999
6,gen=6_member=272_pso,0.938857,0.117998,1,0.101768,0.473295,0.473295,1,-999
6,gen=6_member=266_pso,0.954908,0.0699518,1,0.100738,0.477269,0.477269,1,-999
6,gen=6_member=290_pso,0.0971817,0.943531,1,0.094423,0.480588,0.480588,1,-999
6,gen=6_member=298_pso,0.119086,0.937665,1,0.0849396,0.475515,0.475515,1,-999
6,gen=4_member=166_pso,0.337018,0.883229,1,0.0782125,0.473229,0.473229,1,-999
6,gen=5_member=229_pso,0.954673,0.0823881,1,0.0660208,0.480071,0.480071,1,-999
6,gen=5_member=205_pso,0.0260633,0.981853,1,0.0635036,0.475515,0.475515,1,-999
6,gen=5_member=202_pso,0.313615,0.884785,1,0.0607479,0.468397,0.468397,1,-999
7,gen=7_member=316_pso,0.97655,0.0134238,1,1e+30,0.456823,0.456823,1,-999
7,gen=4_member=177_pso,0.0138425,0.985791,1,1e+30,0.461457,0.461457,1,-999
7,gen=7_member=313_pso,0.908539,0.189797,1,0.326209,0.456823,0.456823,1,-999
7,gen=6_member=294_pso,0.437316,0.830874,1,0.298539,0.464623,0.464623,1,-999
7,gen=4_member=161_pso,0.521826,0.728555,1,0.283284,0.452577,0.452577,1,-999
7,gen=5_member=223_pso,0.799683,0.42689,1,0.267885,0.442304,0.442304,1,-999
7,gen=7_member=335_pso,0.845251,0.373826,1,0.265967,0.449218,0.449218,1,-999
7,gen=7_member=338_pso,0.736463,0.535095,1,0.225875,0.457411,0.457411,1,-999
7,gen=7_member=324_pso,0.647252,0.654222,1,0.223201,0.46537,0.46537,1,-999
7,gen=7_member=312_pso,0.706204,0.552106,1,0.21518,0.455849,0.455849,1,-999
7,gen=5_member=210_pso,0.311558,0.916754,1,0.179808,0.467436,0.467436,1,-999
7,gen=7_member=331_pso,0.183859,0.928567,1,0.164581,0.469289,0.469289,1,-999
7,gen=4_member=155_pso,0.343647,0.838878,1,0.158027,0.458035,0.458035,1,-999
7,gen=4_member=159_pso,0.576317,0.695813,1,0.149782,0.455828,0.455828,1,-999
7,gen=0_member=6,0.603026,0.664925,1,0.116455,0.45742,0.45742,1,-999
7,gen=7_member=311_pso,0.0582029,0.96518,1,0.113285,0.471958,0.471958,1,-999
7,gen=7_member=348_pso,0.927097,0.139298,1,0.105333,0.468331,0.468331,1,-999
7,gen=5_member=203_pso,0.843472,0.382695,1,0.101904,0.450848,0.450848,1,-999
7,gen=6_member=266_pso,0.954908,0.0699518,1,0.0936485,0.469814,0.469814,1,-999
7,gen=6_member=290_pso,0.0971817,0.943531,1,0.0915385,0.478937,0.478937,1,-999
7,gen=6_member=272_pso,0.938857,0.117998,1,0.0871724,0.473673,0.473673,1,-999
7,gen=6_member=298_pso,0.119086,0.937665,1,0.0856376,0.475515,0.475515,1,-999
7,gen=4_member=166_pso,0.337018,0.883229,1,0.0784084,0.463021,0.463021,1,-999
7,gen=4_member=183_pso,0.173802,0.937649,1,0.0766379,0.467436,0.467436,1,-999
7,gen=5_member=205_pso,0.0260633,0.981853,1,0.0672755,0.464207,0.464207,1,-999
7,gen=5_member=229_pso,0.954673,0.0823881,1,0.0660836,0.472389,0.472389,1,-999
7,gen=5_member=202_pso,0.313615,0.884785,1,0.0609236,0.467958,0.467958,1,-999
8,gen=8_member=387_pso,0.971498,0.0134102,1,1e+30,0.457188,0.457188,1,-999
8,gen=4_member=177_pso,0.0138425,0.985791,1,1e+30,0.461457,0.461457,1,-999
8,gen=8_member=392_pso,0.897506,0.258979,1,0.228933,0.468384,0.468384,1,-999
8,gen=4_member=161_pso,0.521826,0.728555,1,0.221959,0.466027,0.466027,1,-999
8,gen=7_member=324_pso,0.647252,0.654222,1,0.201256,0.466027,0.466027,1,-999
8,gen=8_member=366_pso,0.464408,0.808704,1,0.193472,0.461063,0.461063,1,-999
8,gen=5_member=223_pso,0.799683,0.42689,1,0.186182,0.470517,0.470517,1,-999
8,gen=8_member=358_pso,0.782752,0.525905,1,0.177294,0.463918,0.463918,1,-999
8,gen=8_member=361_pso,0.848511,0.351457,1,0.172674,0.460311,0.460311,1,-999
8,gen=8_member=357_pso,0.696519,0.564158,1,0.166576,0.463937,0.463937,1,-999
8,gen=4_member=155_pso,0.343647,0.838878,1,0.158576,0.463816,0.463816,1,-999
8,gen=6_member=294_pso,0.437316,0.830874,1,0.157131,0.457355,0.457355,1,-999
8,gen=7_member=313_pso,0.908539,0.189797,1,0.150161,0.469814,0.469814,1,-999
8,gen=8_member=394_pso,0.257086,0.894747,1,0.135745,0.475506,0.475506,1,-999
8,gen=8_member=359_pso,0.564261,0.694264,1,0.123788,0.457556,0.457556,1,-999
8,gen=8_member=362_pso,0.201279,0.902718,1,0.111247,0.473091,0.473091,1,-999
8,gen=7_member=338_pso,0.736463,0.535095,1,0.106877,0.460688,0.460688,1,-999
8,gen=7_member=311_pso,0.0582029,0.96518,1,0.0965817,0.471958,0.471958,1,-999
8,gen=5_member=202_pso,0.313615,0.884785,1,0.0953105,0.467958,0.467958,1,-999
8,gen=6_member=290_pso,0.0971817,0.943531,1,0.0918718,0.478937,0.478937,1,-999
8,gen=8_member=391_pso,0.828645,0.391465,1,0.0911749,0.465265,0.465265,1,-999
8,gen=6_member=266_pso,0.954908,0.0699518,1,0.0885054,0.469814,0.469814,1,-999
8,gen=6_member=272_pso,0.938857,0.117998,1,0.0873227,0.474032,0.474032,1,-999
8,gen=6_member=298_pso,0.119086,0.937665,1,0.0860574,0.478034,0.478034,1,-999
8,gen=0_member=6,0.603026,0.664925,1,0.0836273,0.464493,0.464493,1,-999
8,gen=4_member=166_pso,0.337018,0.883229,1,0.0785723,0.465639,0.465639,1,-999
8,gen=4_member=183_pso,0.173802,0.937649,1,0.0769928,0.471958,0.471958,1,-999
8,gen=7_member=312_pso,0.706204,0.552106,1,0.0715998,0.463766,0.463766,1,-999
8,gen=8_member=396_pso,0.925257,0.141144,1,0.0713118,0.471463,0.471463,1,-999
8,gen=8_member=395_pso,0.589875,0.677281,1,0.0706507,0.460642,0.460642,1,-999
8,gen=5_member=229_pso,0.954673,0.0823881,1,0.0661708,0.472389,0.472389,1,-999
8,gen=7_member=331_pso,0.183859,0.928567,1,0.0646144,0.469289,0.469289,1,-999
8,gen=8_member=377_pso,0.034652,0.973954,1,0.0507076,0.46646,0.46646,1,-999
8,gen=7_member=348_pso,0.927097,0.139298,1,0.0380048,0.470968,0.470968,1,-999
8,gen=7_member=335_pso,0.845251,0.373826,1,0.0373875,0.462017,0.462017,1,-999
8,gen=5_member=203_pso,0.843472,0.382695,1,0.0354796,0.463918,0.463918,1,-999
8,gen=5_member=205_pso,0.0260633,0.981853,1,0.0339031,0.464207,0.464207,1,-999
9,gen=9_member=404_pso,0.0113241,0.972254,1,1e+30,0.454075,0.454075,1,-999
9,gen=8_member=387_pso,0.971498,0.0134102,1,1e+30,0.457188,0.457188,1,-999
9,gen=9_member=445_pso,0.885639,0.251477,1,0.231116,0.466484,0.466484,1,-999
9,gen=4_member=161_pso,0.521826,0.728555,1,0.223347,0.468888,0.468888,1,-999
9,gen=7_member=324_pso,0.647252,0.654222,1,0.202463,0.472163,0.472163,1,-999
9,gen=8_member=366_pso,0.464408,0.808704,1,0.194726,0.46471,0.46471,1,-999
9,gen=9_member=409_pso,0.795482,0.425727,1,0.188008,0.46871,0.46871,1,-999
9,gen=8_member=358_pso,0.782752,0.525905,1,0.175529,0.466841,0.466841,1,-999
9,gen=8_member=357_pso,0.696519,0.564158,1,0.167897,0.467845,0.467845,1,-999
9,gen=8_member=361_pso,0.848511,0.351457,1,0.157354,0.457366,0.457366,1,-999
9,gen=7_member=313_pso,0.908539,0.189797,1,0.156331,0.469814,0.469814,1,-999
9,gen=6_member=294_pso,0.437316,0.830874,1,0.150099,0.468397,0.468397,1,-999
9,gen=8_member=394_pso,0.257086,0.894747,1,0.135698,0.474295,0.474295,1,-999
9,gen=7_member=331_pso,0.183859,0.928567,1,0.133878,0.467958,0.467958,1,-999
9,gen=8_member=359_pso,0.564261,0.694264,1,0.124346,0.46471,0.46471,1,-999
9,gen=8_member=391_pso,0.828645,0.391465,1,0.118272,0.460688,0.460688,1,-999
9,gen=8_member=362_pso,0.201279,0.902718,1,0.111537,0.467917,0.467917,1,-999
9,gen=9_member=419_pso,0.349142,0.83752,1,0.105902,0.471962,0.471962,1,-999
9,gen=9_member=432_pso,0.107631,0.937567,1,0.105878,0.475655,0.475655,1,-999
9,gen=5_member=202_pso,0.313615,0.884785,1,0.0952588,0.468397,0.468397,1,-999
9,gen=6_member=266_pso,0.954908,0.0699518,1,0.0894608,0.469814,0.469814,1,-999
9,gen=6_member=272_pso,0.938857,0.117998,1,0.0880735,0.474032,0.474032,1,-999
9,gen=7_member=311_pso,0.0582029,0.96518,1,0.0837515,0.463797,0.463797,1,-999
9,gen=6_member=290_pso,0.0971817,0.943531,1,0.0802755,0.473527,0.473527,1,-999
9,gen=4_member=166_pso,0.337018,0.883229,1,0.0791566,0.467917,0.467917,1,-999
9,gen=0_member=6,0.603026,0.664925,1,0.0753667,0.467845,0.467845,1,-999
9,gen=8_member=396_pso,0.925257,0.141144,1,0.0719942,0.472315,0.472315,1,-999
9,gen=7_member=338_pso,0.736463,0.535095,1,0.0701554,0.46537,0.46537,1,-999
9,gen=5_member=229_pso,0.954673,0.0823881,1,0.0668245,0.472389,0.472389,1,-999
9,gen=9_member=442_pso,0.836651,0.353434,1,0.0624155,0.458569,0.458569,1,-999
9,gen=4_member=155_pso,0.343647,0.838878,1,0.0602985,0.470705,0.470705,1,-999
9,gen=7_member=312_pso,0.706204,0.552106,1,0.0595495,0.464493,0.464493,1,-999
9,gen=9_member=433_pso,0.0429709,0.9697,1,0.0562005,0.460427,0.460427,1,-999
9,gen=8_member=395_pso,0.589875,0.677281,1,0.0528268,0.463937,0.463937,1,-999
9,gen=9_member=416_pso,0.733488,0.543978,1,0.0492557,0.467297,0.467297,1,-999
9,gen=7_member=348_pso,0.927097,0.139298,1,0.0383036,0.471788,0.471788,1,-999
9,gen=9_member=424_pso,0.591944,0.671256,1,0.026582,0.465184,0.465184,1,-999
10,gen=9_member=404_pso,0.0113241,0.972254,1,1e+30,0.454075,0.454075,1,-999
10,gen=10_member=461_pso,0.976856,0.00357835,1,1e+30,0.471573,0.471573,1,-999
10,gen=10_member=456_pso,0.8451,0.345784,1,0.153184,0.461896,0.461896,1,-999
10,gen=10_member=491_pso,0.882266,0.250813,1,0.149034,0.466338,0.466338,1,-999
10,gen=7_member=313_pso,0.908539,0.189797,1,0.145243,0.469814,0.469814,1,-999
10,gen=10_member=477_pso,0.237086,0.888392,1,0.134859,0.467622,0.467622,1,-999
10,gen=7_member=331_pso,0.183859,0.928567,1,0.132968,0.467958,0.467958,1,-999
10,gen=10_member=469_pso,0.773883,0.494611,1,0.126306,0.472415,0.472415,1,-999
10,gen=8_member=359_pso,0.564261,0.694264,1,0.12341,0.474519,0.474519,1,-999
10,gen=8_member=357_pso,0.696519,0.564158,1,0.120045,0.472059,0.472059,1,-999
10,gen=9_member=409_pso,0.795482,0.425727,1,0.117441,0.46871,0.46871,1,-999
10,gen=8_member=391_pso,0.828645,0.391465,1,0.117269,0.463018,0.463018,1,-999
10,gen=10_member=466_pso,0.652096,0.614106,1,0.114341,0.478773,0.478773,1,-999
10,gen=4_member=161_pso,0.521826,0.728555,1,0.113365,0.476509,0.476509,1,-999
10,gen=5_member=202_pso,0.313615,0.884785,1,0.108829,0.467958,0.467958,1,-999
10,gen=10_member=485_pso,0.403465,0.823584,1,0.10607,0.478631,0.478631,1,-999
10,gen=9_member=432_pso,0.107631,0.937567,1,0.105219,0.475655,0.475655,1,-999
10,gen=10_member=471_pso,0.503724,0.743344,1,0.102378,0.474256,0.474256,1,-999
10,gen=8_member=362_pso,0.201279,0.902718,1,0.096602,0.467917,0.467917,1,-999
10,gen=10_member=496_pso,0.794775,0.471248,1,0.0934819,0.470581,0.470581,1,-999
10,gen=7_member=338_pso,0.736463,0.535095,1,0.0927996,0.470749,0.470749,1,-999
10,gen=10_member=488_pso,0.885874,0.242326,1,0.0901988,0.468352,0.468352,1,-999
10,gen=6_member=272_pso,0.938857,0.117998,1,0.0873117,0.480214,0.480214,1,-999
10,gen=10_member=493_pso,0.617534,0.652333,1,0.0865148,0.472059,0.472059,1,-999
10,gen=10_member=467_pso,0.487346,0.793133,1,0.0850903,0.47053,0.47053,1,-999
10,gen=4_member=166_pso,0.337018,0.883229,1,0.0784971,0.467917,0.467917,1,-999
10,gen=10_member=497_pso,0.435766,0.821679,1,0.0784797,0.475352,0.475352,1,-999
10,gen=9_member=419_pso,0.349142,0.83752,1,0.0777411,0.471018,0.471018,1,-999
10,gen=10_member=482_pso,0.642988,0.621213,1,0.0752587,0.477633,0.477633,1,-999
10,gen=8_member=396_pso,0.925257,0.141144,1,0.0713524,0.474254,0.474254,1,-999
10,gen=5_member=229_pso,0.954673,0.0823881,1,0.0662231,0.484095,0.484095,1,-999
10,gen=8_member=366_pso,0.464408,0.808704,1,0.0661618,0.471962,0.471962,1,-999
10,gen=9_member=442_pso,0.836651,0.353434,1,0.0642001,0.464145,0.464145,1,-999
10,gen=10_member=483_pso,0.0785175,0.947282,1,0.0627195,0.469351,0.469351,1,-999
10,gen=7_member=311_pso,0.0582029,0.96518,1,0.0599584,0.463797,0.463797,1,-999
10,gen=4_member=155_pso,0.343647,0.838878,1,0.0597445,0.470705,0.470705,1,-999
10,gen=7_member=312_pso,0.706204,0.552106,1,0.0591222,0.471714,0.471714,1,-999
10,gen=9_member=433_pso,0.0429709,0.9697,1,0.0558546,0.460427,0.460427,1,-999
10,gen=8_member=395_pso,0.589875,0.677281,1,0.0524232,0.478773,0.478773,1,-999
10,gen=9_member=416_pso,0.733488,0.543978,1,0.0489007,0.471926,0.471926,1,-999
10,gen=0_member=6,0.603026,0.664925,1,0.0460387,0.475475,0.475475,1,-999
10,gen=10_member=472_pso,0.956376,0.057787,1,0.040878,0.4848,0.4848,1,-999
10,gen=6_member=290_pso,0.0971817,0.943531,1,0.0401807,0.473527,0.473527,1,-999
10,gen=10_member=460_pso,0.964064,0.039541,1,0.0399981,0.480214,0.480214,1,-999
10,gen=10_member=465_pso,0.471417,0.793357,1,0.0398314,0.469482,0.469482,1,-999
10,gen=7_member=348_pso,0.927097,0.139298,1,0.03798,0.474747,0.474747,1,-999
10,gen=8_member=387_pso,0.971498,0.0134102,1,0.0371747,0.474032,0.474032,1,-999
10,gen=10_member=453_pso,0.96658,0.029279,1,0.0346744,0.477795,0.477795,1,-999
10,gen=6_member=266_pso,0.954908,0.0699518,1,0.0271606,0.483113,0.483113,1,-999
10,gen=9_member=424_pso,0.591944,0.671256,1,0.0263752,0.478343,0.478343,1,-999
11,gen=9_member=404_pso,0.0113241,0.972254,1,1e+30,0.459141,0.459141,1,-999
11,gen=11_member=505_pso,0.978322,0.00181529,1,1e+30,0.479853,0.479853,1,-999
11,gen=7_member=313_pso,0.908539,0.189797,1,0.144991,0.473749,0.473749,1,-999
11,gen=8_member=359_pso,0.564261,0.694264,1,0.123207,0.480334,0.480334,1,-999
11,gen=8_member=357_pso,0.696519,0.564158,1,0.119843,0.475279,0.475279,1,-999
11,gen=7_member=331_pso,0.183859,0.928567,1,0.117701,0.474611,0.474611,1,-999
11,gen=9_member=409_pso,0.795482,0.425727,1,0.117238,0.470749,0.470749,1,-999
11,gen=8_member=391_pso,0.828645,0.391465,1,0.117069,0.472415,0.472415,1,-999
11,gen=10_member=466_pso,0.652096,0.614106,1,0.11415,0.480083,0.480083,1,-999
11,gen=4_member=161_pso,0.521826,0.728555,1,0.113178,0.475475,0.475475,1,-999
11,gen=11_member=540_pso,0.868328,0.293069,1,0.112896,0.473749,0.473749,1,-999
11,gen=10_member=469_pso,0.773883,0.494611,1,0.107566,0.475279,0.475279,1,-999
11,gen=10_member=471_pso,0.503724,0.743344,1,0.100583,0.473053,0.473053,1,-999
11,gen=8_member=362_pso,0.201279,0.902718,1,0.0964431,0.473091,0.473091,1,-999
11,gen=10_member=497_pso,0.435766,0.821679,1,0.0950976,0.475352,0.475352,1,-999
11,gen=10_member=456_pso,0.8451,0.345784,1,0.0949623,0.473664,0.473664,1,-999
11,gen=7_member=338_pso,0.736463,0.535095,1,0.0926436,0.472682,0.472682,1,-999
11,gen=11_member=527_pso,0.464849,0.768984,1,0.0912677,0.47073,0.47073,1,-999
11,gen=10_member=488_pso,0.885874,0.242326,1,0.0900431,0.473664,0.473664,1,-999
11,gen=11_member=536_pso,0.119402,0.934772,1,0.0881041,0.478944,0.478944,1,-999
11,gen=6_member=272_pso,0.938857,0.117998,1,0.0871617,0.480214,0.480214,1,-999
11,gen=5_member=202_pso,0.313615,0.884785,1,0.0852052,0.474223,0.474223,1,-999
11,gen=11_member=510_pso,0.456404,0.784425,1,0.0843753,0.471769,0.471769,1,-999
11,gen=11_member=519_pso,0.257401,0.886015,1,0.0828568,0.475337,0.475337,1,-999
11,gen=4_member=166_pso,0.337018,0.883229,1,0.0783638,0.476176,0.476176,1,-999
11,gen=10_member=477_pso,0.237086,0.888392,1,0.075249,0.471018,0.471018,1,-999
11,gen=8_member=396_pso,0.925257,0.141144,1,0.0712285,0.474254,0.474254,1,-999
11,gen=11_member=529_pso,0.396768,0.830796,1,0.0705371,0.478022,0.478022,1,-999
11,gen=10_member=496_pso,0.794775,0.471248,1,0.0661659,0.471714,0.471714,1,-999
11,gen=5_member=229_pso,0.954673,0.0823881,1,0.0661078,0.484095,0.484095,1,-999
11,gen=9_member=442_pso,0.836651,0.353434,1,0.0640886,0.471359,0.471359,1,-999
11,gen=9_member=419_pso,0.349142,0.83752,1,0.0632606,0.475337,0.475337,1,-999
11,gen=10_member=483_pso,0.0785175,0.947282,1,0.0614999,0.474611,0.474611,1,-999
11,gen=11_member=539_pso,0.0538241,0.959701,1,0.0598605,0.468667,0.468667,1,-999
11,gen=4_member=155_pso,0.343647,0.838878,1,0.0596398,0.476579,0.476579,1,-999
11,gen=7_member=312_pso,0.706204,0.552106,1,0.0590263,0.474498,0.474498,1,-999
11,gen=11_member=537_pso,0.62526,0.639637,1,0.0583905,0.480334,0.480334,1,-999
11,gen=11_member=548_pso,0.876903,0.268141,1,0.057958,0.468949,0.468949,1,-999
11,gen=9_member=433_pso,0.0429709,0.9697,1,0.0568856,0.465816,0.465816,1,-999
11,gen=10_member=482_pso,0.642988,0.621213,1,0.0540602,0.481177,0.481177,1,-999
11,gen=8_member=395_pso,0.589875,0.677281,1,0.0523366,0.47957,0.47957,1,-999
11,gen=10_member=485_pso,0.403465,0.823584,1,0.0497247,0.478631,0.478631,1,-999
11,gen=10_member=493_pso,0.617534,0.652333,1,0.0490521,0.483607,0.483607,1,-999
11,gen=9_member=416_pso,0.733488,0.543978,1,0.0488213,0.47451,0.47451,1,-999
11,gen=0_member=6,0.603026,0.664925,1,0.045963,0.482942,0.482942,1,-999
11,gen=11_member=521_pso,0.788343,0.482773,1,0.0456812,0.474498,0.474498,1,-999
11,gen=10_member=472_pso,0.956376,0.057787,1,0.0408066,0.485409,0.485409,1,-999
11,gen=6_member=290_pso,0.0971817,0.943531,1,0.0401168,0.478347,0.478347,1,-999
11,gen=10_member=460_pso,0.964064,0.039541,1,0.0399286,0.489269,0.489269,1,-999
11,gen=7_member=348_pso,0.927097,0.139298,1,0.0379153,0.474747,0.474747,1,-999
11,gen=8_member=387_pso,0.971498,0.0134102,1,0.0371104,0.482859,0.482859,1,-999
11,gen=10_member=491_pso,0.882266,0.250813,1,0.0358797,0.472189,0.472189,1,-999
11,gen=10_member=453_pso,0.96658,0.029279,1,0.0346138,0.486754,0.486754,1,-999
11,gen=9_member=432_pso,0.107631,0.937567,1,0.0320045,0.476208,0.476208,1,-999
11,gen=6_member=266_pso,0.954908,0.0699518,1,0.0271117,0.483113,0.483113,1,-999
11,gen=9_member=424_pso,0.591944,0.671256,1,0.0263314,0.480083,0.480083,1,-999
11,gen=10_member=461_pso,0.976856,0.00357835,1,0.0190056,0.480337,0.480337,1,-999
12,gen=9_member=404_pso,0.0113241,0.972254,1,1e+30,0.459141,0.459141,1,-999
12,gen=11_member=505_pso,0.978322,0.00181529,1,1e+30,0.479853,0.479853,1,-999
12,gen=12_member=554_pso,0.76497,0.470017,1,0.173732,0.468098,0.468098,1,-999
12,gen=9_member=409_pso,0.795482,0.425727,1,0.146794,0.464826,0.464826,1,-999
